eg_property_id,property_label,city,country,topic,observed_share,importance,recent_signal_share,days_since_last_signal,staleness,relevance,score_raw,recommended_question,score
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,"Bochum, Germany (9a0043fd)",Bochum,Germany,listing_accuracy,0.0031671945324220703,0.5750836120401337,0.0,1092,1.0,1.0,0.42652910677272804,Did the room and amenities match what the listing promised?,66.14988074170962
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,"Bochum, Germany (9a0043fd)",Bochum,Germany,wifi,0.01033505584264044,0.5265886287625419,0.0,539,1.0,1.0,0.3905612553728761,"How reliable was the Wi-Fi for browsing, streaming, or work?",60.57167038547358
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,"Bochum, Germany (9a0043fd)",Bochum,Germany,noise,0.058509751625270875,0.5259130434782608,0.0,539,1.0,1.0,0.39006018599475395,How quiet was the room at night?,60.49396014464876
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,"Bochum, Germany (9a0043fd)",Bochum,Germany,parking,0.03817302883813969,0.5112709030100334,0.0,1092,1.0,1.0,0.3792003754134745,"How easy was parking, and were there any extra fees or surprises?",58.80972532122798
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,"Bochum, Germany (9a0043fd)",Bochum,Germany,service,0.24920820136689448,0.868,0.7142857142857143,103,0.2821917808219178,1.0,0.1829166385014149,How helpful and responsive was the staff during your stay?,28.368319137925393
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,"Bochum, Germany (9a0043fd)",Bochum,Germany,cleanliness,0.19803300550091682,0.7978595317725752,0.7142857142857143,103,0.2821917808219178,1.0,0.1681356953319727,How clean did the room and bathroom feel when you arrived?,26.075960627373437
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,location,0.2052008668111352,0.8693645484949833,0.0,1012,1.0,1.0,0.6109391817942808,How convenient and walkable did the location feel during your stay?,94.74981513433572
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,service,0.24920820136689448,0.868,0.0,548,1.0,1.0,0.6099802559414991,How helpful and responsive was the staff during your stay?,94.60109648936069
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,cleanliness,0.19803300550091682,0.7978595317725752,0.0,548,1.0,1.0,0.5606895868617512,How clean did the room and bathroom feel when you arrived?,86.95666653245799
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,checkin,0.03533922320386731,0.6567224080267559,0.0,1072,1.0,1.0,0.4615065697358043,Was check-in smooth and clear when you arrived?,71.5744929590604
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,breakfast,0.09418236372728789,0.6011705685618729,0.0,548,1.0,1.0,0.42246794617035455,"If you used breakfast, how good and convenient was it?",65.5200402800525
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,value,0.047507917986331055,0.5862541806020067,0.0,1012,1.0,1.0,0.41198557042671186,Did the stay feel like good value for the price you paid?,63.894341366845076
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,listing_accuracy,0.0031671945324220703,0.5750836120401337,0.0,1072,1.0,1.0,0.4041355401612932,Did the room and amenities match what the listing promised?,62.67688971435341
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,wifi,0.01033505584264044,0.5265886287625419,0.0,1058,1.0,1.0,0.3700560674521409,"How reliable was the Wi-Fi for browsing, streaming, or work?",57.39154571401539
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,noise,0.058509751625270875,0.5259130434782608,0.0,1072,1.0,1.0,0.36958130514267545,How quiet was the room at night?,57.317915404493434
a036cbe1d9fbf9cba088075d1b4d966ee871df55aa4a58ba0da23c116c499052,"Mbombela, South Africa (a036cbe1)",Mbombela,South Africa,parking,0.03817302883813969,0.5112709030100334,0.0,1072,1.0,1.0,0.35929165469297414,"How easy was parking, and were there any extra fees or surprises?",55.72210602287414
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,listing_accuracy,0.0031671945324220703,0.5750836120401337,0.0,550,1.0,1.0,0.5612059087879768,Did the room and amenities match what the listing promised?,87.03674227242936
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,wifi,0.01033505584264044,0.5265886287625419,0.005,302,0.8273972602739726,1.0,0.47255422964082117,"How reliable was the Wi-Fi for browsing, streaming, or work?",73.2878611057769
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,location,0.2052008668111352,0.8693645484949833,0.135,15,0.0410958904109589,1.0,0.41930865699577596,How convenient and walkable did the location feel during your stay?,65.03006996194638
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,breakfast,0.09418236372728789,0.6011705685618729,0.03,82,0.22465753424657534,1.0,0.37229414754037665,"If you used breakfast, how good and convenient was it?",57.738646834610364
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,checkin,0.03533922320386731,0.6567224080267559,0.035,27,0.07397260273972603,1.0,0.36147743261457116,Was check-in smooth and clear when you arrived?,56.06109566401613
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,value,0.047507917986331055,0.5862541806020067,0.04,48,0.13150684931506848,1.0,0.33592864019262664,Did the stay feel like good value for the price you paid?,52.09876450074841
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,parking,0.03817302883813969,0.5112709030100334,0.015,88,0.2410958904109589,1.0,0.3244278336909178,"How easy was parking, and were there any extra fees or surprises?",50.315118399131045
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,noise,0.058509751625270875,0.5259130434782608,0.045,42,0.11506849315068493,1.0,0.29614485827356535,How quiet was the room at night?,45.92874611838662
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,service,0.24920820136689448,0.868,0.53,8,0.021917808219178082,1.0,0.227317896501465,How helpful and responsive was the staff during your stay?,35.25445627334537
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,"Broomfield, United States (db38b19b)",Broomfield,United States,cleanliness,0.19803300550091682,0.7978595317725752,0.71,12,0.03287671232876712,1.0,0.13570673909215805,How clean did the room and bathroom feel when you arrived?,21.046593220133648
e52d67a758ce4ad0229aacc97e5dfe89984c384c51a70208f9e0cc65c9cd4676,"Bangkok, Thailand (e52d67a7)",Bangkok,Thailand,value,0.047507917986331055,0.5862541806020067,0.0,673,1.0,1.0,0.4184161464479404,Did the stay feel like good value for the price you paid?,64.89165158589051
e52d67a758ce4ad0229aacc97e5dfe89984c384c51a70208f9e0cc65c9cd4676,"Bangkok, Thailand (e52d67a7)",Bangkok,Thailand,listing_accuracy,0.0031671945324220703,0.5750836120401337,0.0,1072,1.0,1.0,0.41044358709409173,Did the room and amenities match what the listing promised?,63.65519704600304
e52d67a758ce4ad0229aacc97e5dfe89984c384c51a70208f9e0cc65c9cd4676,"Bangkok, Thailand (e52d67a7)",Bangkok,Thailand,wifi,0.01033505584264044,0.5265886287625419,0.0,1072,1.0,1.0,0.37583217672558744,"How reliable was the Wi-Fi for browsing, streaming, or work?",58.28735548062333
e52d67a758ce4ad0229aacc97e5dfe89984c384c51a70208f9e0cc65c9cd4676,"Bangkok, Thailand (e52d67a7)",Bangkok,Thailand,parking,0.03817302883813969,0.5112709030100334,0.0,1072,1.0,1.0,0.364899745036777,"How easy was parking, and were there any extra fees or surprises?",56.59185793790337
e52d67a758ce4ad0229aacc97e5dfe89984c384c51a70208f9e0cc65c9cd4676,"Bangkok, Thailand (e52d67a7)",Bangkok,Thailand,checkin,0.03533922320386731,0.6567224080267559,0.07692307692307693,19,0.052054794520547946,1.0,0.24893988917814028,Was check-in smooth and clear when you arrived?,38.60778483697445
e52d67a758ce4ad0229aacc97e5dfe89984c384c51a70208f9e0cc65c9cd4676,"Bangkok, Thailand (e52d67a7)",Bangkok,Thailand,breakfast,0.09418236372728789,0.6011705685618729,0.07692307692307693,19,0.052054794520547946,1.0,0.2278821810947785,"If you used breakfast, how good and convenient was it?",35.34197048505885
e52d67a758ce4ad0229aacc97e5dfe89984c384c51a70208f9e0cc65c9cd4676,"Bangkok, Thailand (e52d67a7)",Bangkok,Thailand,location,0.2052008668111352,0.8693645484949833,0.38461538461538464,19,0.052054794520547946,1.0,0.22454140013390864,How convenient and walkable did the location feel during your stay?,34.82385282641224
e52d67a758ce4ad0229aacc97e5dfe89984c384c51a70208f9e0cc65c9cd4676,"Bangkok, Thailand (e52d67a7)",Bangkok,Thailand,noise,0.058509751625270875,0.5259130434782608,0.15384615384615385,64,0.17534246575342466,1.0,0.2042987750819997,How quiet was the room at night?,31.684448711146512
e52d67a758ce4ad0229aacc97e5dfe89984c384c51a70208f9e0cc65c9cd4676,"Bangkok, Thailand (e52d67a7)",Bangkok,Thailand,service,0.24920820136689448,0.868,0.6153846153846154,19,0.052054794520547946,1.0,0.14555995294960727,How helpful and responsive was the staff during your stay?,22.574716181130363
e52d67a758ce4ad0229aacc97e5dfe89984c384c51a70208f9e0cc65c9cd4676,"Bangkok, Thailand (e52d67a7)",Bangkok,Thailand,cleanliness,0.19803300550091682,0.7978595317725752,0.8461538461538461,19,0.052054794520547946,1.0,0.0615224561488712,How clean did the room and bathroom feel when you arrived?,9.541442946245148
f2d8d9557208d58577e9df7ff34e42bf86fb5b10fdfae0c3040d14c374a2a2b9,"New Smyrna Beach, United States (f2d8d955)",New Smyrna Beach,United States,checkin,0.03533922320386731,0.6567224080267559,0.0,1058,1.0,1.0,0.4870791241982721,Was check-in smooth and clear when you arrived?,75.54050934831115
f2d8d9557208d58577e9df7ff34e42bf86fb5b10fdfae0c3040d14c374a2a2b9,"New Smyrna Beach, United States (f2d8d955)",New Smyrna Beach,United States,wifi,0.01033505584264044,0.5265886287625419,0.0,1072,1.0,1.0,0.3905612553728761,"How reliable was the Wi-Fi for browsing, streaming, or work?",60.57167038547358
f2d8d9557208d58577e9df7ff34e42bf86fb5b10fdfae0c3040d14c374a2a2b9,"New Smyrna Beach, United States (f2d8d955)",New Smyrna Beach,United States,noise,0.058509751625270875,0.5259130434782608,0.0,1058,1.0,1.0,0.39006018599475395,How quiet was the room at night?,60.49396014464876
f2d8d9557208d58577e9df7ff34e42bf86fb5b10fdfae0c3040d14c374a2a2b9,"New Smyrna Beach, United States (f2d8d955)",New Smyrna Beach,United States,parking,0.03817302883813969,0.5112709030100334,0.0,1058,1.0,1.0,0.3792003754134745,"How easy was parking, and were there any extra fees or surprises?",58.80972532122798
f2d8d9557208d58577e9df7ff34e42bf86fb5b10fdfae0c3040d14c374a2a2b9,"New Smyrna Beach, United States (f2d8d955)",New Smyrna Beach,United States,location,0.2052008668111352,0.8693645484949833,0.5,110,0.3013698630136986,1.0,0.2647621744959889,How convenient and walkable did the location feel during your stay?,41.061643835616444
f2d8d9557208d58577e9df7ff34e42bf86fb5b10fdfae0c3040d14c374a2a2b9,"New Smyrna Beach, United States (f2d8d955)",New Smyrna Beach,United States,listing_accuracy,0.0031671945324220703,0.5750836120401337,0.5,136,0.3726027397260274,1.0,0.1888121655528864,Did the room and amenities match what the listing promised?,29.28264926258009
f2d8d9557208d58577e9df7ff34e42bf86fb5b10fdfae0c3040d14c374a2a2b9,"New Smyrna Beach, United States (f2d8d955)",New Smyrna Beach,United States,value,0.047507917986331055,0.5862541806020067,0.5,110,0.3013698630136986,1.0,0.17854182337232397,Did the stay feel like good value for the price you paid?,27.689834376953172
f2d8d9557208d58577e9df7ff34e42bf86fb5b10fdfae0c3040d14c374a2a2b9,"New Smyrna Beach, United States (f2d8d955)",New Smyrna Beach,United States,breakfast,0.09418236372728789,0.6011705685618729,0.0,1058,1.0,0.2,0.08917546605687453,"If you used breakfast, how good and convenient was it?",13.830114641840424
f2d8d9557208d58577e9df7ff34e42bf86fb5b10fdfae0c3040d14c374a2a2b9,"New Smyrna Beach, United States (f2d8d955)",New Smyrna Beach,United States,service,0.24920820136689448,0.868,1.0,110,0.3013698630136986,1.0,0.08730713580927098,How helpful and responsive was the staff during your stay?,13.540357574614161
f2d8d9557208d58577e9df7ff34e42bf86fb5b10fdfae0c3040d14c374a2a2b9,"New Smyrna Beach, United States (f2d8d955)",New Smyrna Beach,United States,cleanliness,0.19803300550091682,0.7978595317725752,1.0,110,0.3013698630136986,1.0,0.08025210886772993,How clean did the room and bathroom feel when you arrived?,12.446202021330526
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,"Monterey, United States (fa014137)",Monterey,United States,listing_accuracy,0.0031671945324220703,0.5750836120401337,0.0,1089,1.0,1.0,0.5173649826050271,Did the room and amenities match what the listing promised?,80.2375063174644
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,"Monterey, United States (fa014137)",Monterey,United States,wifi,0.01033505584264044,0.5265886287625419,0.0,1046,1.0,1.0,0.4737372289105061,"How reliable was the Wi-Fi for browsing, streaming, or work?",73.47133102462791
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,"Monterey, United States (fa014137)",Monterey,United States,checkin,0.03533922320386731,0.6567224080267559,0.016260162601626018,56,0.15342465753424658,1.0,0.36045203329968306,Was check-in smooth and clear when you arrived?,55.90206773059864
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,"Monterey, United States (fa014137)",Monterey,United States,value,0.047507917986331055,0.5862541806020067,0.024390243902439025,104,0.28493150684931506,1.0,0.35062749631040785,Did the stay feel like good value for the price you paid?,54.37839223023153
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,"Monterey, United States (fa014137)",Monterey,United States,location,0.2052008668111352,0.8693645484949833,0.3170731707317073,22,0.06027397260273973,1.0,0.3149816323894504,How convenient and walkable did the location feel during your stay?,48.85011852073539
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,"Monterey, United States (fa014137)",Monterey,United States,breakfast,0.09418236372728789,0.6011705685618729,0.14634146341463414,1,0.0027397260273972603,1.0,0.25459480144341246,"If you used breakfast, how good and convenient was it?",39.484798306894355
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,"Monterey, United States (fa014137)",Monterey,United States,parking,0.03817302883813969,0.5112709030100334,0.0975609756097561,27,0.07397260273972603,1.0,0.24360656240396283,"How easy was parking, and were there any extra fees or surprises?",37.78064566999519
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,"Monterey, United States (fa014137)",Monterey,United States,noise,0.058509751625270875,0.5259130434782608,0.11382113821138211,22,0.06027397260273973,1.0,0.2434353503645326,How quiet was the room at night?,37.75409260290078
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,"Monterey, United States (fa014137)",Monterey,United States,service,0.24920820136689448,0.868,0.5691056910569106,1,0.0027397260273972603,1.0,0.18602556728568165,How helpful and responsive was the staff during your stay?,28.850479124308915
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,"Monterey, United States (fa014137)",Monterey,United States,cleanliness,0.19803300550091682,0.7978595317725752,0.7479674796747967,1,0.0027397260273972603,1.0,0.10038234024137842,How clean did the room and bathroom feel when you arrived?,15.568175137644499
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,"Frisco, United States (ff26cdda)",Frisco,United States,listing_accuracy,0.0031671945324220703,0.5750836120401337,0.0,479,1.0,1.0,0.5705102780138548,Did the room and amenities match what the listing promised?,88.4797455866126
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,"Frisco, United States (ff26cdda)",Frisco,United States,wifi,0.01033505584264044,0.5265886287625419,0.0,1011,1.0,1.0,0.5224009495392932,"How reliable was the Wi-Fi for browsing, streaming, or work?",81.01852830829982
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,"Frisco, United States (ff26cdda)",Frisco,United States,location,0.2052008668111352,0.8693645484949833,0.12552301255230125,32,0.08767123287671233,1.0,0.44883189431944265,How convenient and walkable did the location feel during your stay?,69.6087929542564
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,"Frisco, United States (ff26cdda)",Frisco,United States,checkin,0.03533922320386731,0.6567224080267559,0.02510460251046025,122,0.33424657534246577,1.0,0.44732202598122983,Was check-in smooth and clear when you arrived?,69.3746293088626
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,"Frisco, United States (ff26cdda)",Frisco,United States,parking,0.03817302883813969,0.5112709030100334,0.008368200836820083,238,0.6520547945205479,1.0,0.42545481857153583,"How easy was parking, and were there any extra fees or surprises?",65.98327069033753
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,"Frisco, United States (ff26cdda)",Frisco,United States,breakfast,0.09418236372728789,0.6011705685618729,0.058577405857740586,25,0.0684931506849315,1.0,0.32718202374321703,"If you used breakfast, how good and convenient was it?",50.74226238674329
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,"Frisco, United States (ff26cdda)",Frisco,United States,value,0.047507917986331055,0.5862541806020067,0.03765690376569038,25,0.0684931506849315,1.0,0.3257558634096669,Did the stay feel like good value for the price you paid?,50.52108091404917
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,"Frisco, United States (ff26cdda)",Frisco,United States,noise,0.058509751625270875,0.5259130434782608,0.04184100418410042,56,0.15342465753424658,1.0,0.3109664112157233,How quiet was the room at night?,48.22740274922965
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,"Frisco, United States (ff26cdda)",Frisco,United States,service,0.24920820136689448,0.868,0.606694560669456,20,0.0547945205479452,1.0,0.2075033645234683,How helpful and responsive was the staff during your stay?,32.18144459258408
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,"Frisco, United States (ff26cdda)",Frisco,United States,cleanliness,0.19803300550091682,0.7978595317725752,0.7531380753138075,18,0.049315068493150684,1.0,0.12503226492727285,How clean did the room and bathroom feel when you arrived?,19.391101996263046
